월,사업부,지역,채널,제품카테고리,고객세그먼트,노출수,클릭율,클릭수,세션수,전환율,주문수,판매단위수,평균단가,매출액,매출원가,매출총이익,마케팅비용,운영비용,영업이익,객단가,반품율,반품금액,이탈율,NPS,CSAT,재고수량,리드타임_일,주문이행율,정시배송율,지원티켓수,평균해결시간_시간,SLA위반건수
2024-08,Retail,Busan,Partner,D-Home,Affinity,7616,0.04028,306,356,0.01417,5,4,56038.44,224153.77,148128.07,76025.7,129822.45,1689253.32,-1743050.07,44830.75,0.011,2459.68,0.0361,53,4.46,197,10.8,0.8545,1.0,10,26.0,0
2024-08,Retail,Busan,Partner,D-Home,VIP,10564,0.0232,245,276,0.02806,7,9,52851.68,475665.12,314531.7,161133.42,151155.72,1042307.44,-1032329.74,67952.16,0.0472,22434.15,0.0124,46,4.31,536,7.6,0.9531,0.9159,18,31.8,0
2024-08,Retail,Busan,Partner,E-Office,Mass,7786,0.03013,234,249,0.02294,5,5,62454.43,312272.17,185878.03,126394.14,103806.6,2483589.23,-2461001.69,62454.43,0.0461,14398.92,0.0255,43,3.97,751,8.6,0.9837,0.9502,18,23.1,0
2024-08,Retail,Busan,Partner,E-Office,Affinity,7328,0.02523,184,213,0.02913,6,9,59384.11,534456.98,325423.32,209033.67,84130.5,379846.62,-254943.45,89076.16,0.036,19223.4,0.0276,65,4.45,354,6.7,0.9531,1.0,8,7.2,0
2024-08,Retail,Busan,Partner,E-Office,VIP,9818,0.02169,212,225,0.02829,6,8,59664.42,477315.34,291076.36,186238.98,93192.39,1420791.76,-1327745.16,79552.56,0.0437,20856.96,0.0269,42,4.17,509,5.9,0.9905,0.9788,9,41.3,0
2024-08,Retail,Busan,Partner,F-Outdoor,Mass,8453,0.02656,224,281,0.02549,7,6,62902.92,377417.52,219876.67,157540.86,108984.01,89276.48,-40719.63,53916.79,0.0325,12275.52,0.0306,49,4.29,914,4.8,0.9141,0.9557,16,53.8,5
2024-08,Retail,Busan,Partner,F-Outdoor,Affinity,10722,0.02999,321,338,0.01572,5,4,67776.42,271105.68,167443.29,103662.4,154835.43,2388920.52,-2440093.55,54221.14,0.0268,7265.7,0.0564,53,4.31,756,5.2,0.9759,0.9447,2,26.7,1
2024-08,Retail,Busan,Partner,F-Outdoor,VIP,10422,0.0299,311,365,0.03401,12,16,63784.76,1020556.09,625499.79,395056.3,112195.96,360774.78,-77914.44,85046.34,0.014,14334.34,0.027,48,4.24,349,11.0,0.9396,0.8864,13,21.9,0
2024-08,Retail,Busan,Marketplace,A-Standard,Mass,13759,0.02942,404,448,0.0268,12,13,28851.29,375066.81,258422.75,116644.06,215378.04,1259265.2,-1357999.18,31255.57,0.0344,12908.64,0.0286,71,5.0,632,7.3,0.9769,0.9961,21,29.9,0
2024-08,Retail,Busan,Marketplace,A-Standard,Affinity,12857,0.029,372,417,0.01419,5,5,30053.11,150265.57,103175.39,47090.18,152388.68,302672.69,-407971.19,30053.11,0.0314,4721.64,0.0303,48,4.12,772,10.6,0.9244,0.9036,12,17.2,2
2024-08,Retail,Busan,Marketplace,A-Standard,VIP,14377,0.01514,217,235,0.01777,4,2,29382.34,58764.67,38220.11,20544.56,68131.71,2459264.03,-2506851.17,14691.17,0.0482,2832.37,0.0263,50,4.05,0,10.7,0.9695,0.979,19,30.9,2
2024-08,Retail,Busan,Marketplace,B-Pro,Mass,12965,0.02432,315,364,0.02655,9,15,42880.25,643203.68,427465.16,215738.52,147807.66,1073573.2,-1005642.34,71467.08,0.0465,29908.73,0.0278,41,4.07,333,4.6,0.9452,1.0,20,44.4,0
2024-08,Retail,Busan,Marketplace,B-Pro,Affinity,14615,0.01897,277,332,0.02719,9,8,43596.61,348772.87,214702.35,134070.52,161779.69,638392.94,-666102.11,38752.54,0.0039,1350.81,0.0399,50,4.6,387,3.4,0.9942,0.9485,0,29.0,0
2024-08,Retail,Busan,Marketplace,B-Pro,VIP,14771,0.03225,476,515,0.02573,13,21,42827.36,899374.61,555584.72,343789.89,235873.88,980829.81,-872913.8,69182.66,0.0143,12866.19,0.0355,24,3.85,604,6.1,1.0,0.927,16,31.1,4
2024-08,Retail,Busan,Marketplace,C-Ultra,Mass,13266,0.02589,343,397,0.01622,6,7,68973.4,482813.77,299291.86,183521.92,113649.63,2882230.72,-2812358.44,80468.96,0.0529,25535.5,0.0408,53,4.41,563,7.6,0.9865,0.8453,13,24.4,5
2024-08,Retail,Busan,Marketplace,C-Ultra,Affinity,15850,0.02676,424,505,0.02102,10,14,69452.41,972333.7,610493.82,361839.88,132532.01,2020239.63,-1790931.76,97233.37,0.045,43745.86,0.0428,25,4.22,193,9.2,0.9691,0.9253,12,30.6,0
2024-08,Retail,Busan,Marketplace,C-Ultra,VIP,10797,0.03436,371,474,0.03186,15,15,71610.84,1074162.63,611556.27,462606.35,114637.46,3104507.02,-2756538.12,71610.84,0.0319,34244.87,0.0294,58,3.82,603,2.2,0.9999,0.8795,7,40.2,1
2024-08,Retail,Busan,Marketplace,D-Home,Mass,13799,0.02738,377,451,0.02481,11,15,56160.1,842401.48,532591.12,309810.35,148269.01,1968141.34,-1806600.0,76581.95,0.0276,23221.21,0.0288,69,4.09,281,9.5,0.9778,0.9235,11,38.4,2
2024-08,Retail,Busan,Marketplace,D-Home,Affinity,15691,0.02956,463,574,0.03433,19,35,55314.01,1935990.3,1174544.88,761445.43,182680.55,1644147.27,-1065382.39,101894.23,0.0399,77231.25,0.0456,44,4.49,590,4.4,0.9653,0.9062,9,38.3,0
2024-08,Retail,Busan,Marketplace,D-Home,VIP,15715,0.02451,385,409,0.03604,14,21,54329.41,1140917.58,727376.68,413540.9,110385.47,2715659.88,-2412504.45,81494.11,0.0135,15400.58,0.0269,43,4.28,286,6.1,0.9771,0.9095,11,9.0,4
2024-08,Retail,Busan,Marketplace,E-Office,Mass,12919,0.02826,365,394,0.03699,14,22,59346.35,1305619.6,804020.14,501599.45,142123.34,2818203.45,-2458727.34,93258.54,0.0299,39075.86,0.005,53,4.4,109,8.7,0.9343,0.9002,11,42.2,1
2024-08,Retail,Busan,Marketplace,E-Office,Affinity,16205,0.01774,287,353,0.03194,11,9,58629.4,527664.6,311849.05,215815.55,122124.98,2505605.23,-2411914.66,47969.51,0.0367,19360.19,0.042,19,4.34,792,9.9,0.9682,0.9726,9,22.5,2
2024-08,Retail,Busan,Marketplace,E-Office,VIP,13049,0.02899,378,408,0.02363,9,13,61236.78,796078.12,522178.69,273899.43,161771.17,810438.07,-698309.81,88453.12,0.0149,11856.84,0.0269,27,4.34,574,9.7,0.962,0.9082,16,34.4,0
2024-08,Retail,Busan,Marketplace,F-Outdoor,Mass,13896,0.02384,331,419,0.02207,9,12,65285.33,783424.0,461031.02,322392.99,105909.23,1408876.62,-1192392.86,87047.11,0.0084,6542.87,0.0215,48,3.79,507,11.6,0.9667,0.897,4,24.4,0
2024-08,Retail,Busan,Marketplace,F-Outdoor,Affinity,12984,0.03135,407,496,0.01956,9,6,64141.99,384851.94,233590.45,151261.48,177635.64,52264.91,-78639.07,42761.33,0.0245,9433.61,0.0381,39,4.39,626,4.5,0.9455,0.8943,15,30.9,2
2024-08,Retail,Busan,Marketplace,F-Outdoor,VIP,9481,0.02996,284,329,0.03614,11,6,62327.25,373963.5,240122.09,133841.42,85427.56,1758851.1,-1710437.25,33996.68,0.0433,16203.7,0.0112,33,4.23,361,5.1,0.9276,0.8994,10,16.1,0
2024-08,Retail,Busan,App,A-Standard,Mass,9639,0.02778,267,351,0.02053,7,8,31031.8,248254.43,176094.57,72159.86,96631.05,2634017.69,-2658488.87,35464.92,0.0297,7365.05,0.0476,37,3.71,315,8.8,0.9554,0.8716,9,36.2,0
2024-08,Retail,Busan,App,A-Standard,Affinity,10199,0.02728,278,301,0.03265,9,14,30301.92,424226.93,289295.28,134931.65,96014.82,2683688.57,-2644771.74,47136.33,0.0386,16383.38,0.0339,52,4.19,477,6.7,0.907,0.9255,8,30.5,1
2024-08,Retail,Busan,App,A-Standard,VIP,9325,0.01496,139,171,0.02958,5,6,30907.6,185445.62,126134.85,59310.78,71165.39,59522.06,-71376.67,37089.12,0.0553,10262.08,0.0237,37,4.36,273,4.8,0.9369,0.9586,6,26.2,0
2024-08,Retail,Busan,App,B-Pro,Mass,7739,0.02352,182,227,0.02154,4,3,45278.7,135836.09,84881.0,50955.09,100078.04,1917847.09,-1966970.03,33959.02,0.0603,8196.54,0.0382,53,4.43,494,10.7,1.0,0.9593,18,29.5,0
2024-08,Retail,Busan,App,B-Pro,Affinity,9411,0.02064,194,243,0.02429,5,4,46671.55,186686.2,119517.32,67168.88,96462.3,356996.45,-386289.87,37337.24,0.0339,6325.91,0.0254,30,3.88,529,8.0,0.9993,0.9379,9,27.3,0
2024-08,Retail,Busan,App,B-Pro,VIP,10472,0.02988,312,398,0.03218,12,14,45856.48,641990.74,439285.86,202704.88,111369.85,2083120.66,-1991785.63,53499.23,0.0246,15772.16,0.0289,28,4.51,479,4.7,0.9449,0.8786,7,25.1,0
2024-08,Retail,Busan,App,C-Ultra,Mass,9837,0.02607,256,276,0.026,7,9,69535.11,625815.98,374676.8,251139.18,111564.32,2806343.59,-2666768.73,89402.28,0.0089,5563.94,0.0421,45,4.19,650,10.3,0.9419,0.9794,17,27.3,4
2024-08,Retail,Busan,App,C-Ultra,Affinity,9812,0.01081,106,125,0.02041,2,3,72313.05,216939.16,129449.56,87489.6,46003.34,2970120.37,-2928634.11,108469.58,0.0423,9170.29,0.0396,43,4.77,377,9.0,0.9727,0.901,16,15.7,1
2024-08,Retail,Busan,App,C-Ultra,VIP,11110,0.02807,311,385,0.03364,12,13,71049.32,923641.18,587598.4,336042.78,166686.02,1464931.74,-1295574.98,76970.1,0.056,51754.28,0.0442,71,3.9,510,11.8,0.978,0.924,10,21.0,1
2024-08,Retail,Busan,App,D-Home,Mass,11181,0.0227,253,286,0.01339,3,3,52837.74,158513.23,106560.98,51952.25,125298.61,1564062.21,-1637408.57,52837.74,0.047,7453.26,0.0467,41,4.02,380,8.2,0.9173,0.9553,2,17.3,0
2024-08,Retail,Busan,App,D-Home,Affinity,10327,0.01867,192,244,0.01902,4,3,53086.18,159258.55,104537.12,54721.43,125260.41,1824259.88,-1894798.86,39814.64,0.0711,11325.79,0.0299,57,3.82,671,6.4,0.9957,0.9079,14,12.6,0
2024-08,Retail,Busan,App,D-Home,VIP,9560,0.02542,243,286,0.02483,7,10,55071.26,550712.62,343464.93,207247.69,120273.14,2841112.5,-2754137.95,78673.23,0.0414,22813.38,0.0282,31,4.34,98,8.9,0.9529,0.9578,14,27.7,0
2024-08,Retail,Busan,App,E-Office,Mass,10113,0.01346,136,173,0.0299,5,10,62090.55,620905.48,381073.66,239831.82,93975.01,2435185.83,-2289329.01,124181.1,0.0239,14860.29,0.0481,50,4.75,579,6.6,0.9827,0.9753,12,24.7,1
2024-08,Retail,Busan,App,E-Office,Affinity,8773,0.02426,212,245,0.02774,6,6,57949.36,347696.17,203153.4,144542.77,112671.34,1049303.87,-1017432.44,57949.36,0.0319,11105.65,0.0187,41,4.33,728,6.6,1.0,0.9379,12,29.6,1
2024-08,Retail,Busan,App,E-Office,VIP,12003,0.0236,283,325,0.02122,6,6,61472.31,368833.84,219158.8,149675.04,94338.42,302940.29,-247603.66,61472.31,0.0492,18146.69,0.0399,26,4.52,817,5.9,0.9732,1.0,0,22.3,0
2024-08,Retail,Busan,App,F-Outdoor,Mass,7864,0.01772,139,162,0.02564,4,8,62103.44,496827.48,316694.09,180133.39,56851.57,2670458.99,-2547177.18,124206.87,0.0618,30715.48,0.0464,36,4.15,0,9.9,1.0,1.0,13,15.4,0
2024-08,Retail,Busan,App,F-Outdoor,Affinity,8828,0.03183,280,319,0.03289,10,15,62086.65,931299.8,534228.69,397071.11,88153.36,280632.9,28284.84,93129.98,0.0342,31838.49,0.0369,48,4.02,535,6.9,0.9383,0.9613,25,37.7,0
2024-08,Retail,Busan,App,F-Outdoor,VIP,9407,0.02331,219,250,0.02997,7,9,63042.59,567383.33,325789.01,241594.33,74071.13,2112537.89,-1945014.7,81054.76,0.036,20436.34,0.0367,50,4.2,714,4.1,0.9606,0.9029,15,26.4,1
2024-08,Online,Seoul,Direct,A-Standard,Mass,16774,0.02684,450,521,0.01846,9,18,31250.6,562510.76,398354.3,164156.46,258283.59,3100105.53,-3194232.65,62501.2,0.058,32616.39,0.0545,54,4.14,629,6.0,0.9798,0.9932,15,26.3,0
2024-08,Online,Seoul,Direct,A-Standard,Affinity,11983,0.02202,263,301,0.02036,6,7,28694.16,200859.1,142376.36,58482.74,154286.46,81647.81,-177451.53,33476.52,0.0573,11513.76,0.0295,49,4.11,482,6.8,0.9416,0.8889,5,27.8,0
2024-08,Online,Seoul,Direct,A-Standard,VIP,17331,0.03092,535,710,0.02379,16,19,29130.29,553475.44,386167.65,167307.79,168359.15,1176644.2,-1177695.56,34592.22,0.0438,24240.6,0.0216,39,3.59,356,9.4,0.9952,0.935,15,30.3,4
2024-08,Online,Seoul,Direct,B-Pro,Mass,18065,0.01579,285,319,0.02229,7,10,44127.75,441277.52,300123.1,141154.42,108842.41,3030794.38,-2998482.37,63039.65,0.0474,20908.08,0.0497,40,4.76,276,7.8,0.9254,0.9027,28,10.2,0
2024-08,Online,Seoul,Direct,B-Pro,Affinity,13978,0.02567,358,420,0.02355,9,16,43229.38,691670.0,443722.19,247947.82,200688.28,2759605.81,-2712346.27,76852.22,0.0267,18452.18,0.0281,44,4.47,504,6.7,0.9562,0.9778,6,39.8,0
2024-08,Online,Seoul,Direct,B-Pro,VIP,15093,0.01708,257,271,0.02706,7,8,42767.17,342137.38,216325.97,125811.4,158678.4,291478.43,-324345.43,48876.77,0.0,0.0,0.0442,42,4.33,655,2.3,0.9617,0.9284,25,34.7,2
2024-08,Online,Seoul,Direct,C-Ultra,Mass,17734,0.02252,399,520,0.00999,5,6,66625.48,399752.86,224758.97,174993.9,149921.78,2874426.43,-2849354.31,79950.57,0.05,19998.56,0.0182,46,4.19,474,6.3,0.9688,0.844,19,34.2,0
2024-08,Online,Seoul,Direct,C-Ultra,Affinity,14475,0.02465,356,429,0.02161,9,7,66832.26,467825.82,279844.97,187980.86,183980.59,822307.12,-818306.85,51980.65,0.0128,5970.31,0.0402,62,4.64,64,8.3,0.9187,0.941,15,26.7,0
2024-08,Online,Seoul,Direct,C-Ultra,VIP,14123,0.02832,399,478,0.02582,12,18,72424.42,1303639.56,784700.1,518939.46,142178.36,2031967.73,-1655206.63,108636.63,0.0328,42748.26,0.0326,43,5.0,494,7.8,0.9366,0.912,9,21.4,1
2024-08,Online,Seoul,Direct,D-Home,Mass,14511,0.02302,334,399,0.02244,8,10,57658.55,576585.52,373761.23,202824.29,91137.22,2806242.86,-2694555.79,72073.19,0.0446,25725.89,0.0439,55,4.41,764,6.0,0.9262,0.8658,16,43.5,2
2024-08,Online,Seoul,Direct,D-Home,Affinity,14707,0.02918,429,509,0.02326,11,11,52356.27,575918.97,352092.61,223826.35,242605.28,940187.74,-958966.67,52356.27,0.0076,4381.11,0.0274,53,4.47,551,5.7,0.9693,0.9411,17,35.3,1
2024-08,Online,Seoul,Direct,D-Home,VIP,15220,0.01763,268,325,0.0261,8,10,53948.38,539483.83,348889.73,190594.1,80854.25,2097321.49,-1987581.63,67435.48,0.0351,18915.2,0.0279,44,4.09,661,3.6,0.9567,0.9717,10,21.1,0
2024-08,Online,Seoul,Direct,E-Office,Mass,16766,0.02298,385,454,0.02906,13,19,62739.53,1192051.02,751604.7,440446.32,165437.65,605143.33,-330134.66,91696.23,0.038,45296.86,0.0397,40,4.56,103,6.9,0.9385,0.9681,3,27.4,1
2024-08,Online,Seoul,Direct,E-Office,Affinity,18168,0.01985,360,458,0.03283,15,15,61223.38,918350.65,593412.54,324938.11,157447.72,719640.03,-552149.65,61223.38,0.0231,21184.03,0.0177,28,4.06,392,7.7,0.9411,0.8817,10,22.6,0
2024-08,Online,Seoul,Direct,E-Office,VIP,16660,0.03444,573,695,0.02517,17,24,62929.75,1510313.94,930576.71,579737.23,313730.4,527040.67,-261033.84,88842.0,0.0232,35069.51,0.0271,55,4.37,543,12.6,0.9819,0.9167,8,22.3,1
2024-08,Online,Seoul,Direct,F-Outdoor,Mass,18118,0.04037,731,927,0.02158,20,19,68063.15,1293199.77,786705.21,506494.56,266499.92,523386.65,-283392.01,64659.99,0.0321,41509.25,0.0388,46,4.28,643,7.7,0.9594,0.9808,18,37.6,1
2024-08,Online,Seoul,Direct,F-Outdoor,Affinity,15814,0.02464,389,479,0.02273,10,14,67648.56,947079.9,610986.1,336093.8,229734.9,1818158.13,-1711799.23,94707.99,0.0349,33069.03,0.0232,36,4.47,1166,6.3,0.928,1.0,12,37.0,1
2024-08,Online,Seoul,Direct,F-Outdoor,VIP,11206,0.03595,402,521,0.03545,18,21,68149.13,1431131.77,885812.09,545319.68,162258.52,1550768.51,-1167707.35,79507.32,0.0289,41333.38,0.0252,19,4.38,664,4.9,0.9403,0.9361,10,41.4,0
2024-08,Online,Seoul,Partner,A-Standard,Mass,13956,0.03065,427,491,0.01195,5,6,28935.1,173610.6,121607.24,52003.36,175279.72,685463.55,-808739.91,34722.12,0.065,11289.81,0.0472,50,4.18,753,3.4,0.9832,0.9344,10,21.7,0
2024-08,Online,Seoul,Partner,A-Standard,Affinity,11823,0.02825,333,391,0.02803,10,11,30015.38,330169.16,223142.91,107026.26,102013.42,2836345.96,-2831333.13,33016.92,0.0145,4785.97,0.0504,36,3.83,379,9.2,0.9759,0.965,12,35.3,0
2024-08,Online,Seoul,Partner,A-Standard,VIP,10691,0.01519,162,200,0.03042,6,3,28882.09,86646.28,57169.55,29476.74,85103.9,613852.71,-669479.87,14441.05,0.0362,3134.34,0.0357,27,3.63,1047,9.3,0.9309,0.9284,23,27.8,0
2024-08,Online,Seoul,Partner,B-Pro,Mass,10919,0.02942,321,379,0.01888,7,10,45251.69,452516.86,291960.14,160556.72,121512.73,721017.94,-681973.95,64645.27,0.0179,8079.92,0.0361,12,4.04,728,5.7,0.9695,0.9031,2,43.1,1
2024-08,Online,Seoul,Partner,B-Pro,Affinity,10495,0.03091,324,358,0.02304,8,10,43521.26,435212.62,273875.33,161337.29,158098.32,122725.47,-119486.5,54401.58,0.0324,14084.75,0.0424,38,4.41,828,9.6,0.9307,0.9355,11,36.9,0
2024-08,Online,Seoul,Partner,B-Pro,VIP,15773,0.01784,281,319,0.02993,9,11,45864.27,504506.93,312929.67,191577.26,97369.61,448819.92,-354612.27,56056.33,0.0386,19449.26,0.0267,47,4.23,611,5.2,0.9902,0.9018,5,35.3,0
2024-08,Online,Seoul,Partner,C-Ultra,Mass,14122,0.02875,406,504,0.01984,9,9,70058.58,630527.22,394627.66,235899.57,225909.98,68845.67,-58856.09,70058.58,0.0531,33487.97,0.0239,38,3.97,434,8.4,0.9193,0.8977,5,24.0,2
2024-08,Online,Seoul,Partner,C-Ultra,Affinity,17104,0.02471,422,545,0.01787,9,8,73132.5,585060.01,341667.62,243392.39,162529.56,2083126.15,-2002263.32,65006.67,0.0354,20727.59,0.0244,38,4.77,1054,6.8,0.9337,0.9343,5,18.1,0
2024-08,Online,Seoul,Partner,C-Ultra,VIP,13655,0.02072,282,304,0.02571,7,8,72554.19,580433.49,356440.95,223992.54,163017.21,2295838.0,-2234862.67,82919.07,0.0146,8473.76,0.0286,31,4.17,274,10.0,0.9907,0.9042,10,31.6,2
2024-08,Online,Seoul,Partner,D-Home,Mass,12328,0.01957,241,282,0.02502,7,9,57571.18,518140.6,315508.48,202632.12,159119.92,1260334.95,-1216822.75,74020.09,0.0547,28328.78,0.0201,25,3.96,971,6.2,0.9452,0.9182,14,36.4,1
2024-08,Online,Seoul,Partner,D-Home,Affinity,11779,0.02693,317,397,0.03341,13,21,54266.42,1139594.89,692872.63,446722.26,112218.26,1962187.21,-1627683.2,87661.15,0.0402,45795.44,0.0369,43,4.3,626,8.7,1.0,0.9284,13,23.7,0
2024-08,Online,Seoul,Partner,D-Home,VIP,11896,0.02626,312,396,0.03237,12,22,55385.49,1218480.72,756270.64,462210.08,154144.98,1742874.46,-1434809.36,101540.06,0.0543,66137.21,0.0156,39,4.21,530,2.0,0.9423,0.8363,16,16.5,1
2024-08,Online,Seoul,Partner,E-Office,Mass,12101,0.02433,294,326,0.03058,9,11,62785.34,690638.79,452953.28,237685.51,131248.38,2697058.64,-2590621.51,76737.64,0.0371,25650.85,0.0457,65,3.69,676,8.2,1.0,0.9629,23,24.5,5
2024-08,Online,Seoul,Partner,E-Office,Affinity,10123,0.03856,390,412,0.0265,10,7,60968.98,426782.84,269574.16,157208.69,211369.36,1390183.26,-1444343.94,42678.28,0.0301,12837.44,0.0305,18,4.33,373,5.7,0.9723,0.9003,8,32.7,3
2024-08,Online,Seoul,Partner,E-Office,VIP,12092,0.02855,345,442,0.02064,9,7,57842.99,404900.95,236665.48,168235.47,109012.6,2279646.38,-2220423.51,44988.99,0.0161,6513.88,0.0311,24,4.46,128,9.3,0.9351,0.9231,9,27.4,3
2024-08,Online,Seoul,Partner,F-Outdoor,Mass,10925,0.03958,432,567,0.02336,13,13,68180.62,886348.02,531238.75,355109.27,112092.53,302135.14,-59118.4,68180.62,0.011,9781.9,0.0399,56,4.38,789,10.9,0.9794,0.9672,11,33.3,0
2024-08,Online,Seoul,Partner,F-Outdoor,Affinity,14812,0.02064,305,325,0.03256,10,13,65891.44,856588.78,544436.24,312152.53,112839.93,610490.71,-411178.1,85658.88,0.031,26544.63,0.0209,37,4.55,603,6.1,0.91,0.9471,11,40.8,0
2024-08,Online,Seoul,Partner,F-Outdoor,VIP,15162,0.02282,346,429,0.03641,15,20,66199.92,1323998.41,758746.38,565252.04,148430.58,2622367.24,-2205545.78,88266.56,0.0178,23625.79,0.031,32,3.92,812,5.2,0.9499,1.0,6,22.1,0
2024-08,Online,Seoul,Marketplace,A-Standard,Mass,23922,0.03133,749,913,0.0342,31,46,30619.41,1408492.89,915201.49,493291.41,147559.41,1468044.69,-1122312.7,45435.25,0.0738,103932.18,0.0414,30,4.13,606,7.4,0.9511,0.9297,5,32.2,3
2024-08,Online,Seoul,Marketplace,A-Standard,Affinity,21568,0.0243,524,672,0.0285,19,23,31342.53,720878.3,475186.3,245691.99,214504.37,2369484.21,-2338296.59,37940.96,0.0349,25141.01,0.014,30,3.98,654,3.4,0.9392,0.9169,13,18.9,2
2024-08,Online,Seoul,Marketplace,A-Standard,VIP,17344,0.02684,465,504,0.02368,11,10,31486.98,314869.77,215739.74,99130.03,162848.12,864757.58,-928475.68,28624.52,0.0186,5858.34,0.0255,43,3.9,620,8.5,0.9424,0.9334,18,27.5,0
2024-08,Online,Seoul,Marketplace,B-Pro,Mass,17113,0.02046,350,440,0.02564,11,18,43900.73,790213.06,514112.87,276100.19,128769.24,969678.13,-822347.19,71837.55,0.0315,24865.84,0.0289,35,3.69,462,5.7,1.0,0.8225,6,22.9,0
2024-08,Online,Seoul,Marketplace,B-Pro,Affinity,22308,0.02295,511,648,0.02443,15,16,44890.54,718248.57,468693.62,249554.96,260912.95,2955795.29,-2967153.29,47883.24,0.03,21561.9,0.0481,17,3.92,410,3.9,0.9796,0.9209,18,20.7,0
2024-08,Online,Seoul,Marketplace,B-Pro,VIP,20588,0.03113,640,697,0.02054,14,21,43435.33,912141.93,563320.95,348820.98,381553.51,1636847.27,-1669579.79,65153.0,0.0365,33267.25,0.0394,54,4.81,322,6.7,0.9492,0.9198,6,31.8,0
2024-08,Online,Seoul,Marketplace,C-Ultra,Mass,16013,0.02618,419,464,0.02737,12,20,71267.03,1425340.61,823309.8,602030.81,165673.77,1115300.25,-678943.2,118778.38,0.0383,54626.68,0.0221,49,5.0,774,7.4,0.9518,0.9739,0,31.6,0
2024-08,Online,Seoul,Marketplace,C-Ultra,Affinity,24617,0.02007,494,645,0.02771,17,23,69133.08,1590060.78,990056.82,600003.96,217876.38,2221336.55,-1839208.97,93532.99,0.0469,74552.74,0.0252,74,4.58,581,5.4,0.9735,0.9636,19,26.4,0
2024-08,Online,Seoul,Marketplace,C-Ultra,VIP,14787,0.03172,469,586,0.02453,14,14,68528.44,959398.1,590450.64,368947.46,183697.2,1553240.34,-1367990.08,68528.44,0.0454,43565.77,0.0329,34,4.41,702,7.5,0.947,0.9251,2,24.7,0
2024-08,Online,Seoul,Marketplace,D-Home,Mass,13150,0.01292,169,194,0.02278,4,4,52646.35,210585.42,142024.71,68560.71,113417.54,199068.3,-243925.13,52646.35,0.0664,13981.96,0.0294,34,4.13,520,12.2,0.9167,0.9582,12,6.0,1
2024-08,Online,Seoul,Marketplace,D-Home,Affinity,15561,0.02609,405,521,0.03313,17,26,54710.87,1422482.66,861306.8,561175.86,138445.93,2425181.85,-2002451.91,83675.45,0.0501,71252.16,0.033,22,3.97,425,7.7,0.9514,0.9367,11,31.8,0
2024-08,Online,Seoul,Marketplace,D-Home,VIP,18065,0.01685,304,392,0.03826,14,20,53875.8,1077516.06,654862.18,422653.88,171789.24,2820772.58,-2569907.94,76965.43,0.0289,31157.06,0.0171,48,4.27,957,7.2,0.9684,0.8422,10,38.0,1
2024-08,Online,Seoul,Marketplace,E-Office,Mass,14506,0.0353,512,607,0.032,19,16,62520.21,1000323.39,622291.28,378032.11,256070.19,2505041.21,-2383079.29,52648.6,0.0307,30717.21,0.0413,36,4.01,655,5.6,0.9831,0.8902,6,40.0,0
2024-08,Online,Seoul,Marketplace,E-Office,Affinity,20176,0.02135,430,497,0.02102,10,11,60508.62,665594.81,420100.51,245494.3,226053.07,1086004.04,-1066562.8,66559.48,0.0195,12994.84,0.0471,30,4.16,326,6.3,0.9469,0.9007,13,34.1,0
2024-08,Online,Seoul,Marketplace,E-Office,VIP,19879,0.02756,547,684,0.03702,25,39,57535.79,2243895.99,1386936.07,856959.92,142613.54,471529.31,242817.07,89755.84,0.0461,103344.1,0.0519,15,3.56,1004,8.6,0.937,0.9677,17,23.7,0
2024-08,Online,Seoul,Marketplace,F-Outdoor,Mass,20063,0.01894,380,401,0.03095,12,11,63117.16,694288.73,431334.49,262954.25,204034.31,892065.89,-833145.95,57857.39,0.0496,34459.02,0.0405,64,4.98,646,6.4,0.943,0.8668,13,17.6,0
2024-08,Online,Seoul,Marketplace,F-Outdoor,Affinity,22946,0.0184,422,528,0.02489,13,15,66407.18,996107.75,613359.18,382748.56,180249.67,1469844.71,-1267345.82,76623.67,0.0265,26379.67,0.0352,45,4.36,983,5.1,0.9403,0.8756,4,30.0,0
2024-08,Online,Seoul,Marketplace,F-Outdoor,VIP,18046,0.02181,393,460,0.03405,15,27,67218.4,1814896.71,1077117.29,737779.42,180964.12,852200.71,-295385.41,120993.11,0.0241,43737.19,0.0476,53,4.61,289,7.2,0.929,0.9708,8,37.1,0
2024-08,Online,Seoul,App,A-Standard,Mass,17457,0.03057,533,699,0.02636,18,32,28931.28,925800.84,603134.78,322666.06,178700.27,1456267.52,-1312301.73,51433.38,0.0501,46349.69,0.0164,30,4.57,1504,8.0,0.9922,0.8786,10,26.4,4
2024-08,Online,Seoul,App,A-Standard,Affinity,16543,0.01486,245,271,0.02654,7,7,31191.45,218340.17,150916.02,67424.15,176603.93,426097.98,-535277.76,31191.45,0.0238,5190.96,0.0454,43,4.19,834,8.1,0.9812,0.9332,21,37.7,3
2024-08,Online,Seoul,App,A-Standard,VIP,17396,0.01163,202,223,0.03579,7,9,30972.06,278748.58,182508.52,96240.07,118836.26,2839340.37,-2861936.57,39821.23,0.05,13948.1,0.0274,47,3.91,888,7.5,0.9589,0.9163,3,31.6,1
